scientific_name	authority	rank	aphia_id	url	parent_name	parent_id	status	valid_aphia_id	valid_name	valid_authority	kingdom	phylum	class	order	family	genus	classification	lsid
Trinchesiidae	F. Nordsieck, 1972	Family	151283	https://www.marinespecies.org/aphia.php?p=taxdetails&id=151283	Fionoidea	412646	accepted	151283	Trinchesiidae	F. Nordsieck, 1972	Animalia	Mollusca	Gastropoda	Nudibranchia	Trinchesiidae		[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Heterobranchia - [Infraclass] Euthyneura - [Subterclass] Ringipleura - [Superorder] Nudipleura - [Order] Nudibranchia - [Suborder] Cladobranchia - [Superfamily] Fionoidea - [Family] Trinchesiidae	urn:lsid:marinespecies.org:taxname:151283
Tenellia	A. Costa, 1866	Genus	138545	https://www.marinespecies.org/aphia.php?p=taxdetails&id=138545	Trinchesiidae	151283	accepted	138545	Tenellia	A. Costa, 1866	Animalia	Mollusca	Gastropoda	Nudibranchia	Trinchesiidae	Tenellia	[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Heterobranchia - [Infraclass] Euthyneura - [Subterclass] Ringipleura - [Superorder] Nudipleura - [Order] Nudibranchia - [Suborder] Cladobranchia - [Superfamily] Fionoidea - [Family] Trinchesiidae - [Genus] Tenellia	urn:lsid:marinespecies.org:taxname:138545
Tergipedidae	Bergh, 1889	Family	194	https://www.marinespecies.org/aphia.php?p=taxdetails&id=194	Fionoidea	412646	accepted	194	Tergipedidae	Bergh, 1889	Animalia	Mollusca	Gastropoda	Nudibranchia	Tergipedidae		[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Heterobranchia - [Infraclass] Euthyneura - [Subterclass] Ringipleura - [Superorder] Nudipleura - [Order] Nudibranchia - [Suborder] Cladobranchia - [Superfamily] Fionoidea - [Family] Tergipedidae	urn:lsid:marinespecies.org:taxname:194
Tergipes	Cuvier, 1805	Genus	138546	https://www.marinespecies.org/aphia.php?p=taxdetails&id=138546	Tergipedidae	194	accepted	138546	Tergipes	Cuvier, 1805	Animalia	Mollusca	Gastropoda	Nudibranchia	Tergipedidae	Tergipes	[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Heterobranchia - [Infraclass] Euthyneura - [Subterclass] Ringipleura - [Superorder] Nudipleura - [Order] Nudibranchia - [Suborder] Cladobranchia - [Superfamily] Fionoidea - [Family] Tergipedidae - [Genus] Tergipes	urn:lsid:marinespecies.org:taxname:138546
Mesoneura	Brenzinger, Schr�dl & Kano, 2021	Infraclass	1547253	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1547253	Heterobranchia	14712	accepted	1547253	Mesoneura	Brenzinger, Schr�dl & Kano, 2021	Animalia	Mollusca	Gastropoda				[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Heterobranchia - [Infraclass] Mesoneura	urn:lsid:marinespecies.org:taxname:1547253
Tjaernoeioidea	War�n, 1991	Superfamily	1547242	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1547242	Mesoneura	1547253	accepted	1547242	Tjaernoeioidea	War�n, 1991	Animalia	Mollusca	Gastropoda				[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Heterobranchia - [Infraclass] Mesoneura - [Superfamily] Tjaernoeioidea	urn:lsid:marinespecies.org:taxname:1547242
Tjaernoeiidae	War�n, 1991	Family	382220	https://www.marinespecies.org/aphia.php?p=taxdetails&id=382220	Tjaernoeioidea	1547242	accepted	382220	Tjaernoeiidae	War�n, 1991	Animalia	Mollusca	Gastropoda		Tjaernoeiidae		[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Heterobranchia - [Infraclass] Mesoneura - [Superfamily] Tjaernoeioidea - [Family] Tjaernoeiidae	urn:lsid:marinespecies.org:taxname:382220
Tjaernoeia	War�n & Bouchet, 1988	Genus	138555	https://www.marinespecies.org/aphia.php?p=taxdetails&id=138555	Tjaernoeiidae	382220	accepted	138555	Tjaernoeia	War�n & Bouchet, 1988	Animalia	Mollusca	Gastropoda		Tjaernoeiidae	Tjaernoeia	[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Heterobranchia - [Infraclass] Mesoneura - [Superfamily] Tjaernoeioidea - [Family] Tjaernoeiidae - [Genus] Tjaernoeia	urn:lsid:marinespecies.org:taxname:138555
Triphoroidea	J. E. Gray, 1847	Superfamily	14780	https://www.marinespecies.org/aphia.php?p=taxdetails&id=14780	[unassigned] Caenogastropoda	382204	accepted	14780	Triphoroidea	J. E. Gray, 1847	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda			[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Caenogastropoda - [Order] [unassigned] Caenogastropoda - [Superfamily] Triphoroidea	urn:lsid:marinespecies.org:taxname:14780
Triphoridae	J. E. Gray, 1847	Family	131	https://www.marinespecies.org/aphia.php?p=taxdetails&id=131	Triphoroidea	14780	accepted	131	Triphoridae	J. E. Gray, 1847	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Triphoridae		[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Caenogastropoda - [Order] [unassigned] Caenogastropoda - [Superfamily] Triphoroidea - [Family] Triphoridae	urn:lsid:marinespecies.org:taxname:131
Triphorinae	J. E. Gray, 1847	Subfamily	411727	https://www.marinespecies.org/aphia.php?p=taxdetails&id=411727	Triphoridae	131	accepted	411727	Triphorinae	J. E. Gray, 1847	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Triphoridae		[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Caenogastropoda - [Order] [unassigned] Caenogastropoda - [Superfamily] Triphoroidea - [Family] Triphoridae - [Subfamily] Triphorinae	urn:lsid:marinespecies.org:taxname:411727
Marshallora	Bouchet, 1985	Genus	138571	https://www.marinespecies.org/aphia.php?p=taxdetails&id=138571	Triphorinae	411727	accepted	138571	Marshallora	Bouchet, 1985	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Triphoridae	Marshallora	[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Caenogastropoda - [Order] [unassigned] Caenogastropoda - [Superfamily] Triphoroidea - [Family] Triphoridae - [Subfamily] Triphorinae - [Genus] Marshallora	urn:lsid:marinespecies.org:taxname:138571
Papillicardium	Sacco, 1899	Genus	181348	https://www.marinespecies.org/aphia.php?p=taxdetails&id=181348	Parvicardiini	1497476	accepted	181348	Papillicardium	Sacco, 1899	Animalia	Mollusca	Bivalvia	Cardiida	Cardiidae	Papillicardium	[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Bivalvia - [Subclass] Autobranchia - [Infraclass] Heteroconchia - [Subterclass] Euheterodonta - [Superorder] Imparidentia - [Order] Cardiida - [Superfamily] Cardioidea - [Family] Cardiidae - [Subfamily] Lymnocardiinae - [Tribe] Parvicardiini - [Genus] Papillicardium	urn:lsid:marinespecies.org:taxname:181348
Velutinoidea	Gray, 1840	Superfamily	387339	https://www.marinespecies.org/aphia.php?p=taxdetails&id=387339	Littorinimorpha	382213	accepted	387339	Velutinoidea	Gray, 1840	Animalia	Mollusca	Gastropoda	Littorinimorpha			[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Caenogastropoda - [Order] Littorinimorpha - [Superfamily] Velutinoidea	urn:lsid:marinespecies.org:taxname:387339
Triviidae	Troschel, 1863	Family	144	https://www.marinespecies.org/aphia.php?p=taxdetails&id=144	Velutinoidea	387339	accepted	144	Triviidae	Troschel, 1863	Animalia	Mollusca	Gastropoda	Littorinimorpha	Triviidae		[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Caenogastropoda - [Order] Littorinimorpha - [Superfamily] Velutinoidea - [Family] Triviidae	urn:lsid:marinespecies.org:taxname:144
Trivia	Gray, 1837	Genus	138582	https://www.marinespecies.org/aphia.php?p=taxdetails&id=138582	Triviidae	144	accepted	138582	Trivia	Gray, 1837	Animalia	Mollusca	Gastropoda	Littorinimorpha	Triviidae	Trivia	[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Caenogastropoda - [Order] Littorinimorpha - [Superfamily] Velutinoidea - [Family] Triviidae - [Genus] Trivia	urn:lsid:marinespecies.org:taxname:138582
Turritellidae	Lov�n, 1847	Family	127	https://www.marinespecies.org/aphia.php?p=taxdetails&id=127	Cerithioidea	14769	accepted	127	Turritellidae	Lov�n, 1847	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Turritellidae		[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Caenogastropoda - [Order] [unassigned] Caenogastropoda - [Superfamily] Cerithioidea - [Family] Turritellidae	urn:lsid:marinespecies.org:taxname:127
Turritellinae	Lov�n, 1847	Subfamily	411659	https://www.marinespecies.org/aphia.php?p=taxdetails&id=411659	Turritellidae	127	accepted	411659	Turritellinae	Lov�n, 1847	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Turritellidae		[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Caenogastropoda - [Order] [unassigned] Caenogastropoda - [Superfamily] Cerithioidea - [Family] Turritellidae - [Subfamily] Turritellinae	urn:lsid:marinespecies.org:taxname:411659
Turritella	Lamarck, 1799	Genus	138615	https://www.marinespecies.org/aphia.php?p=taxdetails&id=138615	Turritellinae	411659	accepted	138615	Turritella	Lamarck, 1799	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Turritellidae	Turritella	[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Gastropoda - [Subclass] Caenogastropoda - [Order] [unassigned] Caenogastropoda - [Superfamily] Cerithioidea - [Family] Turritellidae - [Subfamily] Turritellinae - [Genus] Turritella	urn:lsid:marinespecies.org:taxname:138615
Chamelea	M�rch, 1853	Genus	138633	https://www.marinespecies.org/aphia.php?p=taxdetails&id=138633	Venerinae	152410	accepted	138633	Chamelea	M�rch, 1853	Animalia	Mollusca	Bivalvia	Venerida	Veneridae	Chamelea	[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Bivalvia - [Subclass] Autobranchia - [Infraclass] Heteroconchia - [Subterclass] Euheterodonta - [Superorder] Imparidentia - [Order] Venerida - [Superfamily] Veneroidea - [Family] Veneridae - [Subfamily] Venerinae - [Genus] Chamelea	urn:lsid:marinespecies.org:taxname:138633
Clausinella	J. E. Gray, 1851	Genus	138634	https://www.marinespecies.org/aphia.php?p=taxdetails&id=138634	Venerinae	152410	accepted	138634	Clausinella	J. E. Gray, 1851	Animalia	Mollusca	Bivalvia	Venerida	Veneridae	Clausinella	[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Bivalvia - [Subclass] Autobranchia - [Infraclass] Heteroconchia - [Subterclass] Euheterodonta - [Superorder] Imparidentia - [Order] Venerida - [Superfamily] Veneroidea - [Family] Veneridae - [Subfamily] Venerinae - [Genus] Clausinella	urn:lsid:marinespecies.org:taxname:138634
Timoclea	T. Brown, 1827	Genus	138646	https://www.marinespecies.org/aphia.php?p=taxdetails&id=138646	Venerinae	152410	accepted	138646	Timoclea	T. Brown, 1827	Animalia	Mollusca	Bivalvia	Venerida	Veneridae	Timoclea	[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Bivalvia - [Subclass] Autobranchia - [Infraclass] Heteroconchia - [Subterclass] Euheterodonta - [Superorder] Imparidentia - [Order] Venerida - [Superfamily] Veneroidea - [Family] Veneridae - [Subfamily] Venerinae - [Genus] Timoclea	urn:lsid:marinespecies.org:taxname:138646
Yoldiidae	Dall, 1908	Family	2097	https://www.marinespecies.org/aphia.php?p=taxdetails&id=2097	Nuculanoidea	14657	accepted	2097	Yoldiidae	Dall, 1908	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae		[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Bivalvia - [Subclass] Protobranchia - [Order] Nuculanida - [Superfamily] Nuculanoidea - [Family] Yoldiidae	urn:lsid:marinespecies.org:taxname:2097
Yoldiella	A. E. Verrill & K. J. Bush, 1897	Genus	138673	https://www.marinespecies.org/aphia.php?p=taxdetails&id=138673	Yoldiidae	2097	accepted	138673	Yoldiella	A. E. Verrill & K. J. Bush, 1897	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Yoldiella	[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Mollusca - [Class] Bivalvia - [Subclass] Protobranchia - [Order] Nuculanida - [Superfamily] Nuculanoidea - [Family] Yoldiidae - [Genus] Yoldiella	urn:lsid:marinespecies.org:taxname:138673
Acotylea	Lang, 1884	Suborder	479182	https://www.marinespecies.org/aphia.php?p=taxdetails&id=479182	Polycladida	2853	accepted	479182	Acotylea	Lang, 1884	Animalia	Platyhelminthes		Polycladida			[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Platyhelminthes - [Subphylum] Rhabditophora - [Order] Polycladida - [Suborder] Acotylea	urn:lsid:marinespecies.org:taxname:479182
Leptoplanoidea	Faubel, 1984	Superfamily	479194	https://www.marinespecies.org/aphia.php?p=taxdetails&id=479194	Acotylea	479182	accepted	479194	Leptoplanoidea	Faubel, 1984	Animalia	Platyhelminthes		Polycladida			[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Platyhelminthes - [Subphylum] Rhabditophora - [Order] Polycladida - [Suborder] Acotylea - [Superfamily] Leptoplanoidea	urn:lsid:marinespecies.org:taxname:479194
Cotylea	Lang, 1884	Suborder	479183	https://www.marinespecies.org/aphia.php?p=taxdetails&id=479183	Polycladida	2853	accepted	479183	Cotylea	Lang, 1884	Animalia	Platyhelminthes		Polycladida			[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Platyhelminthes - [Subphylum] Rhabditophora - [Order] Polycladida - [Suborder] Cotylea	urn:lsid:marinespecies.org:taxname:479183
Euryleptidae	Stimpson, 1857	Family	880120	https://www.marinespecies.org/aphia.php?p=taxdetails&id=880120	Cotylea	479183	accepted	880120	Euryleptidae	Stimpson, 1857	Animalia	Platyhelminthes		Polycladida	Euryleptidae		[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Platyhelminthes - [Subphylum] Rhabditophora - [Order] Polycladida - [Suborder] Cotylea - [Family] Euryleptidae	urn:lsid:marinespecies.org:taxname:880120
Prostheceraeus	Schmarda, 1859	Genus	142224	https://www.marinespecies.org/aphia.php?p=taxdetails&id=142224	Euryleptidae	880120	accepted	142224	Prostheceraeus	Schmarda, 1859	Animalia	Platyhelminthes		Polycladida	Euryleptidae	Prostheceraeus	[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Platyhelminthes - [Subphylum] Rhabditophora - [Order] Polycladida - [Suborder] Cotylea - [Family] Euryleptidae - [Genus] Prostheceraeus	urn:lsid:marinespecies.org:taxname:142224
Cryptoceloidea	Bahia, Padula & Schr�dl, 2017	Superfamily	1067446	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1067446	Acotylea	479182	unaccepted	1566295	Discoceloidea	Dittmann, Cuadrado, Aguado, Nore�a & Egger, 2019	Animalia	Platyhelminthes		Polycladida			[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Platyhelminthes - [Subphylum] Rhabditophora - [Order] Polycladida - [Suborder] Acotylea - [Superfamily] Cryptoceloidea	urn:lsid:marinespecies.org:taxname:1067446
Polyposthiidae	Bergendal, 1893	Family	142068	https://www.marinespecies.org/aphia.php?p=taxdetails&id=142068	Cryptoceloidea	1067446	accepted	142068	Polyposthiidae	Bergendal, 1893	Animalia	Platyhelminthes		Polycladida	Polyposthiidae		[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Platyhelminthes - [Subphylum] Rhabditophora - [Order] Polycladida - [Suborder] Acotylea - [Superfamily] Cryptoceloidea - [Family] Polyposthiidae	urn:lsid:marinespecies.org:taxname:142068
Cryptocelides	Bergendal, 1890	Genus	142236	https://www.marinespecies.org/aphia.php?p=taxdetails&id=142236	Polyposthiidae	142068	accepted	142236	Cryptocelides	Bergendal, 1890	Animalia	Platyhelminthes		Polycladida	Polyposthiidae	Cryptocelides	[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Platyhelminthes - [Subphylum] Rhabditophora - [Order] Polycladida - [Suborder] Acotylea - [Superfamily] Cryptoceloidea - [Family] Polyposthiidae - [Genus] Cryptocelides	urn:lsid:marinespecies.org:taxname:142236
Hoplocarida	Calman, 1904	Subclass	1087	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1087	Malacostraca	1071	accepted	1087	Hoplocarida	Calman, 1904	Animalia	Arthropoda	Malacostraca				[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Arthropoda - [Subphylum] Crustacea - [Superclass] Multicrustacea - [Class] Malacostraca - [Subclass] Hoplocarida	urn:lsid:marinespecies.org:taxname:1087
Stuckenia	B�rner, 1912	Genus	588572	https://www.marinespecies.org/aphia.php?p=taxdetails&id=588572	Potamogetonaceae	196239	accepted	588572	Stuckenia	B�rner, 1912	Plantae	Tracheophyta	Magnoliopsida	Alismatales	Potamogetonaceae	Stuckenia	[Superdomain] Biota - [Kingdom] Plantae - [Subkingdom] Viridiplantae - [Infrakingdom] Streptophyta - [Phylum (Division)] Tracheophyta - [Subphylum (Subdivision)] Spermatophytina - [Class] Magnoliopsida - [Superorder] Lilianae - [Order] Alismatales - [Family] Potamogetonaceae - [Genus] Stuckenia	urn:lsid:marinespecies.org:taxname:588572
Maricola	Hallez, 1892	Infraorder	479188	https://www.marinespecies.org/aphia.php?p=taxdetails&id=479188	Tricladida	142028	accepted	479188	Maricola	Hallez, 1892	Animalia	Platyhelminthes		Tricladida			[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Platyhelminthes - [Subphylum] Rhabditophora - [Order] Tricladida - [Infraorder] Maricola	urn:lsid:marinespecies.org:taxname:479188
Procerodoidea	Diesing, 1862	Superfamily	479202	https://www.marinespecies.org/aphia.php?p=taxdetails&id=479202	Maricola	479188	accepted	479202	Procerodoidea	Diesing, 1862	Animalia	Platyhelminthes		Tricladida			[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Platyhelminthes - [Subphylum] Rhabditophora - [Order] Tricladida - [Infraorder] Maricola - [Superfamily] Procerodoidea	urn:lsid:marinespecies.org:taxname:479202
Procerodidae	Diesing, 1862	Family	142117	https://www.marinespecies.org/aphia.php?p=taxdetails&id=142117	Procerodoidea	479202	accepted	142117	Procerodidae	Diesing, 1862	Animalia	Platyhelminthes		Tricladida	Procerodidae		[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Platyhelminthes - [Subphylum] Rhabditophora - [Order] Tricladida - [Infraorder] Maricola - [Superfamily] Procerodoidea - [Family] Procerodidae	urn:lsid:marinespecies.org:taxname:142117
Procerodes	Girard, 1850	Genus	142514	https://www.marinespecies.org/aphia.php?p=taxdetails&id=142514	Procerodidae	142117	accepted	142514	Procerodes	Girard, 1850	Animalia	Platyhelminthes		Tricladida	Procerodidae	Procerodes	[Superdomain] Biota - [Kingdom] Animalia - [Phylum] Platyhelminthes - [Subphylum] Rhabditophora - [Order] Tricladida - [Infraorder] Maricola - [Superfamily] Procerodoidea - [Family] Procerodidae - [Genus] Procerodes	urn:lsid:marinespecies.org:taxname:142514
Nemaliophycidae	T.Christensen, 1978	Subclass	368690	https://www.marinespecies.org/aphia.php?p=taxdetails&id=368690	Florideophyceae	368670	accepted	368690	Nemaliophycidae	T.Christensen, 1978	Plantae	Rhodophyta	Florideophyceae				[Superdomain] Biota - [Kingdom] Plantae - [Subkingdom] Biliphyta - [Phylum (Division)] Rhodophyta - [Subphylum (Subdivision)] Eurhodophytina - [Class] Florideophyceae - [Subclass] Nemaliophycidae	urn:lsid:marinespecies.org:taxname:368690
Acrochaetiales	Feldmann, 1953	Order	146311	https://www.marinespecies.org/aphia.php?p=taxdetails&id=146311	Nemaliophycidae	368690	accepted	146311	Acrochaetiales	Feldmann, 1953	Plantae	Rhodophyta	Florideophyceae	Acrochaetiales			[Superdomain] Biota - [Kingdom] Plantae - [Subkingdom] Biliphyta - [Phylum (Division)] Rhodophyta - [Subphylum (Subdivision)] Eurhodophytina - [Class] Florideophyceae - [Subclass] Nemaliophycidae - [Order] Acrochaetiales	urn:lsid:marinespecies.org:taxname:146311
Fucophycidae	Cavalier-Smith, 1986	Subclass	1304856	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1304856	Phaeophyceae	830	accepted	1304856	Fucophycidae	Cavalier-Smith, 1986	Chromista	Ochrophyta	Phaeophyceae				[Superdomain] Biota - [Kingdom] Chromista - [Subkingdom] Harosa - [Infrakingdom] Heterokonta - [Phylum] Ochrophyta - [Class] Phaeophyceae - [Subclass] Fucophycidae	urn:lsid:marinespecies.org:taxname:1304856
Ulvophyceae	K.R. Mattox & K.D. Stewart, 1978	Class	146216	https://www.marinespecies.org/aphia.php?p=taxdetails&id=146216	Chlorophytina	1304953	accepted	146216	Ulvophyceae	K.R. Mattox & K.D. Stewart, 1978	Plantae	Chlorophyta	Ulvophyceae				[Superdomain] Biota - [Kingdom] Plantae - [Subkingdom] Viridiplantae - [Phylum (Division)] Chlorophyta - [Subphylum (Subdivision)] Chlorophytina - [Class] Ulvophyceae	urn:lsid:marinespecies.org:taxname:146216
